Time,Latitude,Longitude, Image Name
17/04/2022 23:25:17,51.55802084896269,174.9392177956283,img_220.jpg
17/04/2022 23:25:43,51.354205089199375,177.50739545298617,img_221.jpg
17/04/2022 23:26:10,51.080210408839115,-179.86871443464025,img_222.jpg
17/04/2022 23:26:35,50.76161071104975,-177.41060999677694,img_223.jpg
17/04/2022 23:27:02,50.36916274520861,-174.88093557614124,img_224.jpg
17/04/2022 23:27:28,49.940191588191276,-172.51254397475245,img_225.jpg
17/04/2022 23:27:53,49.45921327712388,-170.18928723855566,img_226.jpg
17/04/2022 23:28:19,48.92770797887901,-167.91329143680008,img_227.jpg
17/04/2022 23:28:44,48.347875185457156,-165.68879230241262,img_228.jpg
17/04/2022 23:29:10,47.71430557863775,-163.49348490252441,img_229.jpg
17/04/2022 23:29:35,47.04519752631725,-161.38399997392014,img_230.jpg
17/04/2022 23:30:01,46.33472120500442,-159.33207519830714,img_231.jpg
17/04/2022 23:30:27,45.57402503955336,-157.30990543156437,img_232.jpg
17/04/2022 23:30:52,44.78609515941513,-155.37291485772732,img_233.jpg
17/04/2022 23:31:17,43.960679754018464,-153.4877870621345,img_234.jpg
17/04/2022 23:31:43,43.10216307177043,-151.65955008814817,img_235.jpg
17/04/2022 23:32:09,42.208234010126326,-149.87870588789207,img_236.jpg
17/04/2022 23:32:34,41.28511020794847,-148.15311727496172,img_237.jpg
17/04/2022 23:33:00,40.33524127362045,-146.4820603048196,img_238.jpg
17/04/2022 23:33:25,39.344600224012524,-144.83800971305348,img_239.jpg
17/04/2022 23:33:51,38.34137785824631,-143.26341926857575,img_240.jpg
17/04/2022 23:34:17,37.31193952704699,-141.73119907040393,img_241.jpg
17/04/2022 23:34:42,36.26315025599016,-140.2474516980719,img_242.jpg
17/04/2022 23:35:08,35.194586626066986,-138.80727306589657,img_243.jpg
17/04/2022 23:35:34,34.087953019021406,-137.3838870259735,img_244.jpg
17/04/2022 23:35:59,32.962467806049055,-136.00001212915313,img_245.jpg
17/04/2022 23:36:25,31.834301017084194,-134.67088104905253,img_246.jpg
17/04/2022 23:36:51,30.690681607147862,-133.37705007556707,img_247.jpg
17/04/2022 23:37:16,29.533087719000466,-132.1170305448627,img_248.jpg
